NTD_ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:15 AM,2:33 AM,,,,14,"1,385","1,206",179,,118,102,16,,,,,,,,,246,,,"1,138",255,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Typical Saturday,8:05 AM,2:33 AM,,,,5,518,458,60,,43,40,3,,,,,,,,,84,,,374,52,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Average Typical Sunday,10:30 AM,11:17 PM,,,,4,102,80,22,,11,1,10,,,,,,,,,22,,,57,50,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,DR,DO,Annual Total,,,14,18,,,"385,103","335,799","49,304",,"32,829","28,637","4,192",,,,,,,,,"68,200","68,200",,"312,514",,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:15 AM,2:33 AM,,,,73,"7,879","7,108",771,"7,643",694,647,47,,,,,,,,,"25,980",,,"46,750",245,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:05 AM,2:33 AM,,,,7,825,752,73,842,69,63,6,,,,,,,,,"2,668",,,"4,358",57,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Average Typical Sunday,10:30 AM,11:32 PM,,,,2,192,178,14,188,20,19,1,,,,,,,,,"1,560",,,"1,625",36,,,,,,
40051,Town of Chapel Hill,Full Reporter,,Urban,MB,DO,Annual Total,,,87,94,,,"1,984,221","1,790,736","193,485","1,947,546","174,787","162,690","12,097",,,,,,,,,"6,573,353",,,"11,760,560",,,,,,,157.5
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:30 AM,7:30 PM,,,,4,416,360,56,,36,28,8,,,,,,,,,37,,,207,246,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,8:30 AM,6:30 PM,,,,1,94,59,35,,8,6,2,,,,,,,,,5,,,30,49,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,5,5,,,"104,952","92,644","12,308",,"9,042","7,211","1,831",0,0,,,,,,,"9,455","9,455",0,"52,513",,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:30 AM,7:30 PM,,,,13,"2,936","2,891",45,"2,923",194,191,3,,,,,,,,,"2,625",,,"14,471",252,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:30 AM,11:00 PM,,,,16,"2,127","2,097",30,"2,206",153,149,4,,,,,,,,,"2,201",,,"10,778",52,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,1:00 PM,8:00 PM,,,,4,155,153,2,220,18,18,0,,,,,,,,,451,,,270,52,0,,0,,,
40053,Greenville Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,17,25,,,"858,592","845,586","13,006","862,858","57,832","56,722","1,110",0,0,,,,,,,"799,346",,,"4,221,252",,,,,,,183.0
40054,City of Johnson City,Reduced Reporter,,Urban,DR,DO,Annual Total,,,12,,,,,"235,756",,,,"19,284",,,,,,,,,,"42,907",,"8,357",,,,,,,,
40054,City of Johnson City,Reduced Reporter,,Urban,MB,DO,Annual Total,,,15,,,,,"431,173",,,,"32,273",,,,,,,,,,"594,907",,,,,,,,,,
40055,City of Bristol Tennessee,Reduced Reporter,,Urban,DR,DO,Annual Total,,,4,,,,,"74,002",,,,"6,554",,,,,,,,,,"6,803",,0,,,,,,,,
40055,City of Bristol Tennessee,Reduced Reporter,,Urban,MB,DO,Annual Total,,,3,,,,,"92,425",,,,"7,250",,,,,,,,,,"42,703",,,,,,,,,,
40056,Pee Dee Regional Transportation Authority,Reduced Reporter,,Urban,DR,DO,Annual Total,,,3,,,,,"20,190",,,,"1,980",,,,,,,,,,"2,476",,98,,,,,,,,
40056,Pee Dee Regional Transportation Authority,Reduced Reporter,,Urban,MB,DO,Annual Total,,,24,,,,,"542,210",,,,"32,224",,,,,,,,,,"249,964",,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:00 AM,10:30 PM,,,,6,843,767,76,,55,51,4,,,,,,,,,135,,,842,253,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,6:00 AM,10:30 PM,,,,4,419,375,44,,37,34,3,,,,,,,,,59,,,454,52,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,6,14,,,"235,110","213,487","21,623",,"15,757","14,671","1,086",0,0,,,,,,,"37,277","25,643","11,634","236,611",,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:30 AM,5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,5:00 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00 AM,10:30 PM,,,,10,"1,965","1,940",25,"1,951",123,118,5,,,,,,,,,"1,375",,,"7,384",253,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:00 AM,10:30 PM,,,,10,"1,937","1,915",22,"1,923",121,117,4,,,,,,,,,"1,185",,,"7,442",52,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40057,Jackson Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,10,16,,,"598,055","590,400","7,655","593,711","37,411","36,351","1,060",0,0,,,,,,,"409,526",,,"2,252,393",,,,,,,101.2
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:35 AM,6:30 PM,,,,6,519,486,33,,42,39,3,,,,,,,,,95,,,493,251,0,,0,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40058,City of Rome ,Full Reporter,,Urban,DR,DO,Annual Total,,,6,10,,,"130,269","122,107","8,162",,"10,542","9,744",798,,,,,,,,,"23,767","23,767",0,"123,927",,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:35 AM,8:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,8:45 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:35 AM,6:35 PM,,,,31,"2,104","2,060",44,"2,069",128,123,5,,,,,,,,,"4,341",,,"19,901",251,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Typical Saturday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,,,,,,,
40058,City of Rome ,Full Reporter,,Urban,MB,DO,Annual Total,,,31,54,,,"528,104","517,305","10,799","519,319","32,128","30,841","1,287",,,,,,,,,"1,089,575",,,"4,995,157",,,,,,,346.0
40060,City of Hattiesburg,Reduced Reporter,,Urban,DR,DO,Annual Total,,,3,,,,,"37,403",,,,"3,330",,,,,,,,,,"5,889",,,,,,,,,,
40060,City of Hattiesburg,Reduced Reporter,,Urban,MB,DO,Annual Total,,,7,,,,,"309,088",,,,"20,500",,,,,,,,,,"124,686",,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Weekday,1:30 AM,11:35 PM,,,,27,"3,290","2,740",550,,209,175,34,,,,,,,,,472,,,"7,127",249,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:00 AM,7:00 PM,,,,7,772,643,129,,56,43,13,,,,,,,,,110,,,"1,470",57,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Sunday,7:30 AM,5:45 PM,,,,3,338,282,56,,23,16,7,,,,,,,,,48,,,893,52,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,DO,Annual Total,,,27,67,,,"880,957","733,755","147,202",,"57,747","48,207","9,540",,,,,,,,,"126,428","6,334",,"1,959,634",,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:00 AM,8:00 PM,,,,12,"1,049",744,305,,37,27,10,,,,,,,,,276,,,"1,835",251,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,DR,PT,Annual Total,,,12,59,,,"263,365","186,767","76,598",,"9,468","6,863","2,605",,,,,,,,,"69,403",,,"460,660",,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,11:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:10 AM,11:35 PM,,,,32,"6,738","6,585",153,"6,666",357,349,8,,,,,,,,,"7,270",,,"43,111",249,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:45 AM,11:35 PM,,,,23,"4,107","3,955",152,"4,360",220,215,5,,,,,,,,,"3,641",,,"18,788",57,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Sunday,7:45 AM,5:55 PM,,,,3,428,414,14,415,25,23,2,,,,,,,,,559,,,"2,789",52,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,MB,DO,Annual Total,,,32,67,,,"1,934,184","1,887,902","46,282","1,929,934","103,367","100,865","2,502",,,,,,,,,"2,054,268",,,"11,891,117",,,,,,,345.0
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,32,"2,317","2,317",0,,57,57,0,,,,,,,,,320,,,"13,787",261,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,2,139,139,0,,4,4,0,,,,,,,,,22,,,898,51,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,1,82,82,0,,2,2,0,,,,,,,,,13,,,488,49,,,,,,
40063,Brevard Board of County Commissioners,Full Reporter,,Urban,VP,PT,Annual Total,,,34,59,,,"615,939","615,939",0,,"15,089","15,089",0,0,0,,,,,,,"85,185",,,"3,668,119",,,,,,,
40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,,Urban,DR,PT,Annual Total,,,25,,,,,"412,135",,,,"43,840",,,,,,,,,,"109,385",,0,,,,,,,,
40064,East Alabama Regional Planning and Development Commission,Reduced Reporter,,Urban,MB,PT,Annual Total,,,4,,,,,"209,727",,,,"13,520",,,,,,,,,,"144,074",,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Typical Weekday,7:00 AM,5:00 PM,,,,36,"2,050","1,740",310,,145,127,18,,,,,,,,,361,,,"3,693",248,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DR,DO,Annual Total,,,44,54,,,"508,412","431,645","76,767",,"35,982","31,580","4,402",,,,,,,,,"89,614",,,"916,751",,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40068,Northwest Alabama Council of Local Governments,Full Reporter,,Urban,DT,PT,Annual Total,,,10,10,,,,"88,308",,,,"4,536",,,,,,,,,,"18,963",,,"110,400",365,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:00 AM,9:00 PM,,,,16,"2,161","1,973",188,,141,126,15,,,,,,,,,406,,,"2,535",253,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:00 AM,7:00 PM,,,,6,667,598,69,,49,42,7,,,,,,,,,93,,,483,13,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,DR,DO,Annual Total,,,19,25,,,"555,340","507,109","48,231",,"36,304","32,542","3,762",0,0,,,,,,,"104,148","101,105",0,"647,712",,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00 AM,9:00 PM,,,,13,"2,406","2,320",86,"2,364",163,157,6,,,,,,,,,"2,478",,,"12,303",253,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:00 AM,7:00 PM,,,,13,"1,840","1,827",13,"1,780",118,115,3,,,,,,,,,"1,370",,,"4,534",13,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40071,"City of Huntsville, Alabama",Full Reporter,,Urban,MB,DO,Annual Total,,,13,16,,,"633,046","625,837","7,209","624,518","41,671","41,170",501,,,,,,,,,"644,915",,,"3,168,118",,,,,,,159.7
40073,Lee-Russell Council of Governments,Reduced Reporter,,Urban,DR,DO,Annual Total,,,20,,,,,"565,384",,,,"39,639",,,,,,,,,,"85,337",,0,,,,,,,,
40073,Lee-Russell Council of Governments,Reduced Reporter,,Urban,MB,DO,Annual Total,,,3,,,,,"57,536",,,,"3,968",,,,,,,,,,"28,429",,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:30 AM,10:00 PM,,,,14,"1,948","1,643",305,,156,80,76,,,,,,,,,252,,,"1,648",255,0,,0,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:00 AM,7:30 PM,,,,4,445,294,151,,40,14,26,,,,,,,,,49,,,290,52,0,,0,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Annual Total,,,17,19,,,"519,927","433,981","85,946",,"41,800","21,128","20,672",0,0,,,,,,,"66,013","14,356","8,240","430,485",,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40074,Pasco County Board of County Commissioners,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
